year,month,day,cases,deaths,country,population2000,countrycode
2020,08,02,70,1,Austria,8901064,AUT
2020,08,01,62,0,Austria,8901064,AUT
2020,07,31,123,0,Austria,8901064,AUT
2020,07,30,190,0,Austria,8901064,AUT
2020,07,29,102,1,Austria,8901064,AUT
2020,07,28,153,0,Austria,8901064,AUT
2020,07,27,96,3,Austria,8901064,AUT
2020,07,26,101,0,Austria,8901064,AUT
2020,07,25,112,1,Austria,8901064,AUT
2020,07,24,153,0,Austria,8901064,AUT
2020,07,23,117,1,Austria,8901064,AUT
2020,07,22,162,0,Austria,8901064,AUT
2020,07,21,137,0,Austria,8901064,AUT
2020,07,20,90,2,Austria,8901064,AUT
2020,07,19,87,0,Austria,8901064,AUT
2020,07,18,81,0,Austria,8901064,AUT
2020,07,17,124,0,Austria,8901064,AUT
2020,07,16,141,0,Austria,8901064,AUT
2020,07,15,130,1,Austria,8901064,AUT
2020,07,14,123,0,Austria,8901064,AUT
2020,07,13,98,1,Austria,8901064,AUT
2020,07,12,52,1,Austria,8901064,AUT
2020,07,11,90,2,Austria,8901064,AUT
2020,07,10,105,0,Austria,8901064,AUT
2020,07,09,72,0,Austria,8901064,AUT
2020,07,08,118,0,Austria,8901064,AUT
2020,07,07,91,0,Austria,8901064,AUT
2020,07,06,69,0,Austria,8901064,AUT
2020,07,05,76,0,Austria,8901064,AUT
2020,07,04,106,0,Austria,8901064,AUT
2020,07,03,134,1,Austria,8901064,AUT
2020,07,02,80,0,Austria,8901064,AUT
2020,07,01,95,0,Austria,8901064,AUT
2020,06,30,101,0,Austria,8901064,AUT
2020,06,29,49,1,Austria,8901064,AUT
2020,06,28,62,1,Austria,8901064,AUT
2020,06,27,45,2,Austria,8901064,AUT
2020,06,26,74,0,Austria,8901064,AUT
2020,06,25,44,1,Austria,8901064,AUT
2020,06,24,35,2,Austria,8901064,AUT
2020,06,23,43,2,Austria,8901064,AUT
2020,06,22,31,1,Austria,8901064,AUT
2020,06,21,29,1,Austria,8901064,AUT
2020,06,20,32,2,Austria,8901064,AUT
2020,06,19,52,1,Austria,8901064,AUT
2020,06,18,32,0,Austria,8901064,AUT
2020,06,17,31,1,Austria,8901064,AUT
2020,06,16,19,2,Austria,8901064,AUT
2020,06,15,53,5,Austria,8901064,AUT
2020,06,14,18,3,Austria,8901064,AUT
2020,06,13,22,1,Austria,8901064,AUT
2020,06,12,37,0,Austria,8901064,AUT
2020,06,11,22,0,Austria,8901064,AUT
2020,06,10,34,2,Austria,8901064,AUT
2020,06,09,15,2,Austria,8901064,AUT
2020,06,08,24,1,Austria,8901064,AUT
2020,06,07,25,0,Austria,8901064,AUT
2020,06,06,31,0,Austria,8901064,AUT
2020,06,05,67,1,Austria,8901064,AUT
2020,06,04,17,2,Austria,8901064,AUT
2020,06,03,53,3,Austria,8901064,AUT
2020,06,02,16,0,Austria,8901064,AUT
2020,06,01,19,1,Austria,8901064,AUT
2020,05,31,5,0,Austria,8901064,AUT
2020,05,30,32,0,Austria,8901064,AUT
2020,05,29,42,1,Austria,8901064,AUT
2020,05,28,19,0,Austria,8901064,AUT
2020,05,27,50,0,Austria,8901064,AUT
2020,05,26,22,2,Austria,8901064,AUT
2020,05,25,25,1,Austria,8901064,AUT
2020,05,24,31,0,Austria,8901064,AUT
2020,05,23,24,1,Austria,8901064,AUT
2020,05,22,28,3,Austria,8901064,AUT
2020,05,21,31,2,Austria,8901064,AUT
2020,05,20,30,3,Austria,8901064,AUT
2020,05,19,61,1,Austria,8901064,AUT
2020,05,18,58,3,Austria,8901064,AUT
2020,05,17,26,1,Austria,8901064,AUT
2020,05,16,15,1,Austria,8901064,AUT
2020,05,15,81,0,Austria,8901064,AUT
2020,05,14,54,3,Austria,8901064,AUT
2020,05,13,52,1,Austria,8901064,AUT
2020,05,12,38,1,Austria,8901064,AUT
2020,05,11,66,2,Austria,8901064,AUT
2020,05,10,15,2,Austria,8901064,AUT
2020,05,09,30,4,Austria,8901064,AUT
2020,05,08,50,5,Austria,8901064,AUT
2020,05,07,38,2,Austria,8901064,AUT
2020,05,06,46,4,Austria,8901064,AUT
2020,05,05,54,3,Austria,8901064,AUT
2020,05,04,30,3,Austria,8901064,AUT
2020,05,03,12,6,Austria,8901064,AUT
2020,05,02,28,2,Austria,8901064,AUT
2020,05,01,37,3,Austria,8901064,AUT
2020,04,30,54,6,Austria,8901064,AUT
2020,04,29,61,6,Austria,8901064,AUT
2020,04,28,49,13,Austria,8901064,AUT
2020,04,27,70,4,Austria,8901064,AUT
2020,04,26,35,9,Austria,8901064,AUT
2020,04,25,62,14,Austria,8901064,AUT
2020,04,24,79,7,Austria,8901064,AUT
2020,04,23,60,6,Austria,8901064,AUT
2020,04,22,73,12,Austria,8901064,AUT
2020,04,21,70,18,Austria,8901064,AUT
2020,04,20,68,9,Austria,8901064,AUT
2020,04,19,47,16,Austria,8901064,AUT
2020,04,18,60,17,Austria,8901064,AUT
2020,04,17,100,13,Austria,8901064,AUT
2020,04,16,111,22,Austria,8901064,AUT
2020,04,15,129,15,Austria,8901064,AUT
2020,04,14,150,13,Austria,8901064,AUT
2020,04,13,87,21,Austria,8901064,AUT
2020,04,12,111,12,Austria,8901064,AUT
2020,04,11,203,17,Austria,8901064,AUT
2020,04,10,357,23,Austria,8901064,AUT
2020,04,09,276,22,Austria,8901064,AUT
2020,04,08,290,17,Austria,8901064,AUT
2020,04,07,289,29,Austria,8901064,AUT
2020,04,06,306,31,Austria,8901064,AUT
2020,04,05,183,22,Austria,8901064,AUT
2020,04,04,253,20,Austria,8901064,AUT
2020,04,03,411,18,Austria,8901064,AUT
2020,04,02,438,20,Austria,8901064,AUT
2020,04,01,549,11,Austria,8901064,AUT
2020,03,31,550,18,Austria,8901064,AUT
2020,03,30,672,21,Austria,8901064,AUT
2020,03,29,547,14,Austria,8901064,AUT
2020,03,28,617,19,Austria,8901064,AUT
2020,03,27,807,20,Austria,8901064,AUT
2020,03,26,1057,16,Austria,8901064,AUT
2020,03,25,754,9,Austria,8901064,AUT
2020,03,24,723,10,Austria,8901064,AUT
2020,03,23,687,12,Austria,8901064,AUT
2020,03,22,618,8,Austria,8901064,AUT
2020,03,21,548,6,Austria,8901064,AUT
2020,03,20,509,5,Austria,8901064,AUT
2020,03,19,455,3,Austria,8901064,AUT
2020,03,18,372,5,Austria,8901064,AUT
2020,03,17,346,2,Austria,8901064,AUT
2020,03,16,226,2,Austria,8901064,AUT
2020,03,15,198,1,Austria,8901064,AUT
2020,03,14,210,1,Austria,8901064,AUT
2020,03,13,182,0,Austria,8901064,AUT
2020,03,12,98,1,Austria,8901064,AUT
2020,03,11,109,0,Austria,8901064,AUT
2020,03,10,55,0,Austria,8901064,AUT
2020,03,09,22,0,Austria,8901064,AUT
2020,03,08,28,0,Austria,8901064,AUT
2020,03,07,23,0,Austria,8901064,AUT
2020,03,06,29,0,Austria,8901064,AUT
2020,03,05,9,0,Austria,8901064,AUT
2020,03,04,14,0,Austria,8901064,AUT
2020,03,03,6,0,Austria,8901064,AUT
2020,03,02,5,0,Austria,8901064,AUT
2020,03,01,4,0,Austria,8901064,AUT
2020,02,29,1,0,Austria,8901064,AUT
2020,02,28,4,0,Austria,8901064,AUT
2020,02,27,2,0,Austria,8901064,AUT
2020,02,26,1,0,Austria,8901064,AUT
2022,03,15,12,5,Belgium,11522440,BEL
2022,03,14,9751,17,Belgium,11522440,BEL
2022,03,13,3959,10,Belgium,11522440,BEL
2022,03,12,5076,14,Belgium,11522440,BEL
2022,03,11,8554,26,Belgium,11522440,BEL
2022,03,10,8634,18,Belgium,11522440,BEL
2022,03,09,9305,23,Belgium,11522440,BEL
2022,03,08,9108,29,Belgium,11522440,BEL
2022,03,07,12325,14,Belgium,11522440,BEL
2022,03,06,3526,9,Belgium,11522440,BEL
2022,03,05,4171,18,Belgium,11522440,BEL
2022,03,04,6922,21,Belgium,11522440,BEL
2022,03,03,7156,16,Belgium,11522440,BEL
2022,03,02,7565,21,Belgium,11522440,BEL
2022,03,01,6884,20,Belgium,11522440,BEL
2022,02,28,8314,16,Belgium,11522440,BEL
2022,02,27,2344,24,Belgium,11522440,BEL
2022,02,26,3371,20,Belgium,11522440,BEL
2022,02,25,5823,28,Belgium,11522440,BEL
2022,02,24,6672,21,Belgium,11522440,BEL
2022,02,23,7616,19,Belgium,11522440,BEL
2022,02,22,7986,29,Belgium,11522440,BEL
2022,02,21,10947,22,Belgium,11522440,BEL
2022,02,20,2933,31,Belgium,11522440,BEL
2022,02,19,4498,24,Belgium,11522440,BEL
2022,02,18,7718,47,Belgium,11522440,BEL
2022,02,17,9279,42,Belgium,11522440,BEL
2022,02,16,10612,33,Belgium,11522440,BEL
2022,02,15,11530,42,Belgium,11522440,BEL
2022,02,14,16488,52,Belgium,11522440,BEL
2022,02,13,4847,38,Belgium,11522440,BEL
2022,02,12,6746,39,Belgium,11522440,BEL
2022,02,11,12178,46,Belgium,11522440,BEL
2022,02,10,14201,67,Belgium,11522440,BEL
2022,02,09,16782,55,Belgium,11522440,BEL
2022,02,08,19404,47,Belgium,11522440,BEL
2022,02,07,27424,36,Belgium,11522440,BEL
2022,02,06,7289,40,Belgium,11522440,BEL
2022,02,05,12474,36,Belgium,11522440,BEL
2022,02,04,22391,61,Belgium,11522440,BEL
2022,02,03,25869,46,Belgium,11522440,BEL
2022,02,02,30849,49,Belgium,11522440,BEL
2022,02,01,36735,40,Belgium,11522440,BEL
2022,01,31,50024,29,Belgium,11522440,BEL
2022,01,30,13207,37,Belgium,11522440,BEL
2022,01,29,23223,27,Belgium,11522440,BEL
2022,01,28,41428,45,Belgium,11522440,BEL
2022,01,27,47513,29,Belgium,11522440,BEL
2022,01,26,54760,32,Belgium,11522440,BEL
2022,01,25,62506,37,Belgium,11522440,BEL
2022,01,24,75963,26,Belgium,11522440,BEL
2022,01,23,20747,17,Belgium,11522440,BEL
2022,01,22,32788,26,Belgium,11522440,BEL
2022,01,21,56443,23,Belgium,11522440,BEL
2022,01,20,57276,17,Belgium,11522440,BEL
2022,01,19,60897,38,Belgium,11522440,BEL
2022,01,18,60717,28,Belgium,11522440,BEL
2022,01,17,62720,32,Belgium,11522440,BEL
2022,01,16,14992,20,Belgium,11522440,BEL
2022,01,15,21177,14,Belgium,11522440,BEL
2022,01,14,31847,17,Belgium,11522440,BEL
2022,01,13,30112,21,Belgium,11522440,BEL
2022,01,12,31149,23,Belgium,11522440,BEL
2022,01,11,31700,24,Belgium,11522440,BEL
2022,01,10,37757,25,Belgium,11522440,BEL
2022,01,09,11226,23,Belgium,11522440,BEL
2022,01,08,15346,17,Belgium,11522440,BEL
2022,01,07,23803,19,Belgium,11522440,BEL
2022,01,06,23641,19,Belgium,11522440,BEL
2022,01,05,26050,14,Belgium,11522440,BEL
2022,01,04,28127,17,Belgium,11522440,BEL
2022,01,03,27585,25,Belgium,11522440,BEL
2022,01,02,9086,15,Belgium,11522440,BEL
2022,01,01,4070,22,Belgium,11522440,BEL
2021,12,31,12291,16,Belgium,11522440,BEL
2021,12,30,16061,29,Belgium,11522440,BEL
2021,12,29,15046,34,Belgium,11522440,BEL
2021,12,28,12819,21,Belgium,11522440,BEL
2021,12,27,13298,28,Belgium,11522440,BEL
2021,12,26,4566,22,Belgium,11522440,BEL
2021,12,25,2818,20,Belgium,11522440,BEL
2021,12,24,6519,35,Belgium,11522440,BEL
2021,12,23,7524,36,Belgium,11522440,BEL
2021,12,22,7389,37,Belgium,11522440,BEL
2021,12,21,7373,36,Belgium,11522440,BEL
2021,12,20,9114,36,Belgium,11522440,BEL
2021,12,19,2850,38,Belgium,11522440,BEL
2021,12,18,4753,36,Belgium,11522440,BEL
2021,12,17,7746,26,Belgium,11522440,BEL
2021,12,16,8110,37,Belgium,11522440,BEL
2021,12,15,9283,41,Belgium,11522440,BEL
2021,12,14,10582,37,Belgium,11522440,BEL
2021,12,13,13885,43,Belgium,11522440,BEL
2021,12,12,3908,44,Belgium,11522440,BEL
2021,12,11,7112,45,Belgium,11522440,BEL
2021,12,10,13103,48,Belgium,11522440,BEL
2021,12,09,13437,35,Belgium,11522440,BEL
2021,12,08,15081,55,Belgium,11522440,BEL
2021,12,07,15682,49,Belgium,11522440,BEL
2021,12,06,20739,39,Belgium,11522440,BEL
2021,12,05,5977,57,Belgium,11522440,BEL
2021,12,04,9637,45,Belgium,11522440,BEL
2021,12,03,17770,48,Belgium,11522440,BEL
2021,12,02,18330,53,Belgium,11522440,BEL
2021,12,01,19669,43,Belgium,11522440,BEL
2021,11,30,20870,61,Belgium,11522440,BEL
2021,11,29,25207,45,Belgium,11522440,BEL
2021,11,28,7072,47,Belgium,11522440,BEL
2021,11,27,11590,48,Belgium,11522440,BEL
2021,11,26,20044,40,Belgium,11522440,BEL
2021,11,25,20231,44,Belgium,11522440,BEL
2021,11,24,20174,49,Belgium,11522440,BEL
2021,11,23,21139,38,Belgium,11522440,BEL
2021,11,22,25624,35,Belgium,11522440,BEL
2021,11,21,6754,36,Belgium,11522440,BEL
2021,11,20,11215,36,Belgium,11522440,BEL
2021,11,19,19151,33,Belgium,11522440,BEL
2021,11,18,18572,43,Belgium,11522440,BEL
2021,11,17,18148,42,Belgium,11522440,BEL
2021,11,16,18431,29,Belgium,11522440,BEL
2021,11,15,20837,46,Belgium,11522440,BEL
2021,11,14,5506,27,Belgium,11522440,BEL
2021,11,13,8365,20,Belgium,11522440,BEL
2021,11,12,13752,39,Belgium,11522440,BEL
2021,11,11,5055,32,Belgium,11522440,BEL
2021,11,10,12750,26,Belgium,11522440,BEL
2021,11,09,13017,27,Belgium,11522440,BEL
2021,11,08,15267,28,Belgium,11522440,BEL
2021,11,07,4073,15,Belgium,11522440,BEL
2021,11,06,6454,30,Belgium,11522440,BEL
2021,11,05,11139,25,Belgium,11522440,BEL
2021,11,04,10181,26,Belgium,11522440,BEL
2021,11,03,10706,17,Belgium,11522440,BEL
2021,11,02,11714,20,Belgium,11522440,BEL
2021,11,01,3582,25,Belgium,11522440,BEL
2021,10,31,3058,18,Belgium,11522440,BEL
2021,10,30,4971,16,Belgium,11522440,BEL
2021,10,29,9289,21,Belgium,11522440,BEL
2021,10,28,9196,18,Belgium,11522440,BEL
2021,10,27,9224,33,Belgium,11522440,BEL
2021,10,26,9401,27,Belgium,11522440,BEL
2021,10,25,9703,18,Belgium,11522440,BEL
2021,10,24,2450,16,Belgium,11522440,BEL
2021,10,23,4090,20,Belgium,11522440,BEL
2021,10,22,7148,18,Belgium,11522440,BEL
2021,10,21,6905,10,Belgium,11522440,BEL
2021,10,20,6552,14,Belgium,11522440,BEL
2021,10,19,6296,13,Belgium,11522440,BEL
2021,10,18,6570,19,Belgium,11522440,BEL
2021,10,17,1490,10,Belgium,11522440,BEL
2021,10,16,2376,14,Belgium,11522440,BEL
2021,10,15,4168,18,Belgium,11522440,BEL
2021,10,14,3890,10,Belgium,11522440,BEL
2021,10,13,3597,8,Belgium,11522440,BEL
2021,10,12,3435,13,Belgium,11522440,BEL
2021,10,11,3924,18,Belgium,11522440,BEL
2021,10,10,820,4,Belgium,11522440,BEL
2021,10,09,1424,11,Belgium,11522440,BEL
2021,10,08,2545,7,Belgium,11522440,BEL
2021,10,07,2517,11,Belgium,11522440,BEL
2021,10,06,2545,13,Belgium,11522440,BEL
2021,10,05,2290,14,Belgium,11522440,BEL
2021,10,04,2791,5,Belgium,11522440,BEL
2021,10,03,678,8,Belgium,11522440,BEL
2021,10,02,1147,8,Belgium,11522440,BEL
2021,10,01,2149,6,Belgium,11522440,BEL
2021,09,30,2164,11,Belgium,11522440,BEL
2021,09,29,2167,7,Belgium,11522440,BEL
2021,09,28,2391,7,Belgium,11522440,BEL
2021,09,27,2628,13,Belgium,11522440,BEL
2021,09,26,723,7,Belgium,11522440,BEL
2021,09,25,1216,7,Belgium,11522440,BEL
2021,09,24,2253,7,Belgium,11522440,BEL
2021,09,23,2080,11,Belgium,11522440,BEL
2021,09,22,2171,11,Belgium,11522440,BEL
2021,09,21,2269,5,Belgium,11522440,BEL
2021,09,20,2940,6,Belgium,11522440,BEL
2021,09,19,652,7,Belgium,11522440,BEL
2021,09,18,1260,9,Belgium,11522440,BEL
2021,09,17,2390,5,Belgium,11522440,BEL
2021,09,16,2426,1,Belgium,11522440,BEL
2021,09,15,2322,7,Belgium,11522440,BEL
2021,09,14,2498,8,Belgium,11522440,BEL
2021,09,13,2930,7,Belgium,11522440,BEL
2021,09,12,679,7,Belgium,11522440,BEL
2021,09,11,1306,7,Belgium,11522440,BEL
2021,09,10,2323,7,Belgium,11522440,BEL
2021,09,09,2105,6,Belgium,11522440,BEL
2021,09,08,2190,9,Belgium,11522440,BEL
2021,09,07,2361,9,Belgium,11522440,BEL
2021,09,06,2800,7,Belgium,11522440,BEL
2021,09,05,733,8,Belgium,11522440,BEL
2021,09,04,1240,10,Belgium,11522440,BEL
2021,09,03,2155,6,Belgium,11522440,BEL
2021,09,02,2113,6,Belgium,11522440,BEL
2021,09,01,2222,7,Belgium,11522440,BEL
2021,08,31,2358,4,Belgium,11522440,BEL
2021,08,30,2944,5,Belgium,11522440,BEL
2021,08,29,833,4,Belgium,11522440,BEL
2021,08,28,1372,4,Belgium,11522440,BEL
2021,08,27,2217,5,Belgium,11522440,BEL
2021,08,26,2187,6,Belgium,11522440,BEL
2021,08,25,2395,7,Belgium,11522440,BEL
2021,08,24,2460,6,Belgium,11522440,BEL
2021,08,23,2654,3,Belgium,11522440,BEL
2021,08,22,956,7,Belgium,11522440,BEL
2021,08,21,1285,7,Belgium,11522440,BEL
2021,08,20,2245,9,Belgium,11522440,BEL
2021,08,19,2007,9,Belgium,11522440,BEL
2021,08,18,2265,4,Belgium,11522440,BEL
2021,08,17,2247,3,Belgium,11522440,BEL
2021,08,16,2829,5,Belgium,11522440,BEL
2021,08,15,766,2,Belgium,11522440,BEL
2021,08,14,1352,4,Belgium,11522440,BEL
2021,08,13,2273,5,Belgium,11522440,BEL
2021,08,12,2158,3,Belgium,11522440,BEL
2021,08,11,1992,2,Belgium,11522440,BEL
2021,08,10,2218,2,Belgium,11522440,BEL
2021,08,09,2597,5,Belgium,11522440,BEL
2021,08,08,922,3,Belgium,11522440,BEL
2021,08,07,1275,3,Belgium,11522440,BEL
2021,08,06,2133,3,Belgium,11522440,BEL
2021,08,05,1836,3,Belgium,11522440,BEL
2021,08,04,1875,4,Belgium,11522440,BEL
2021,08,03,1950,5,Belgium,11522440,BEL
2021,08,02,2251,5,Belgium,11522440,BEL
2021,08,01,1056,1,Belgium,11522440,BEL
2021,07,31,1186,3,Belgium,11522440,BEL
2021,07,30,1797,6,Belgium,11522440,BEL
2021,07,29,1782,6,Belgium,11522440,BEL
2021,07,28,1752,1,Belgium,11522440,BEL
2021,07,27,1600,4,Belgium,11522440,BEL
2021,07,26,2112,1,Belgium,11522440,BEL
2021,07,25,784,2,Belgium,11522440,BEL
2021,07,24,1158,3,Belgium,11522440,BEL
2021,07,23,1656,2,Belgium,11522440,BEL
2021,07,22,1914,4,Belgium,11522440,BEL
2021,07,21,790,3,Belgium,11522440,BEL
2021,07,20,1954,,Belgium,11522440,BEL
2021,07,19,2134,,Belgium,11522440,BEL
2021,07,18,838,2,Belgium,11522440,BEL
2021,07,17,1104,,Belgium,11522440,BEL
2021,07,16,1570,2,Belgium,11522440,BEL
2021,07,15,1390,2,Belgium,11522440,BEL
2021,07,14,1446,1,Belgium,11522440,BEL
2021,07,13,1429,,Belgium,11522440,BEL
2021,07,12,1764,2,Belgium,11522440,BEL
2021,07,11,781,,Belgium,11522440,BEL
2021,07,10,1004,5,Belgium,11522440,BEL
2021,07,09,1289,2,Belgium,11522440,BEL
2021,07,08,1227,2,Belgium,11522440,BEL
2021,07,07,1173,,Belgium,11522440,BEL
2021,07,06,1042,1,Belgium,11522440,BEL
2021,07,05,998,3,Belgium,11522440,BEL
2021,07,04,366,2,Belgium,11522440,BEL
2021,07,03,521,3,Belgium,11522440,BEL
2021,07,02,724,3,Belgium,11522440,BEL
2021,07,01,676,5,Belgium,11522440,BEL
2021,06,30,628,2,Belgium,11522440,BEL
2021,06,29,557,5,Belgium,11522440,BEL
2021,06,28,598,2,Belgium,11522440,BEL
2021,06,27,177,3,Belgium,11522440,BEL
2021,06,26,259,2,Belgium,11522440,BEL
2021,06,25,398,5,Belgium,11522440,BEL
2021,06,24,339,5,Belgium,11522440,BEL
2021,06,23,396,5,Belgium,11522440,BEL
2021,06,22,365,3,Belgium,11522440,BEL
2021,06,21,482,5,Belgium,11522440,BEL
2021,06,20,139,3,Belgium,11522440,BEL
2021,06,19,274,6,Belgium,11522440,BEL
2021,06,18,424,9,Belgium,11522440,BEL
2021,06,17,450,7,Belgium,11522440,BEL
2021,06,16,419,6,Belgium,11522440,BEL
2021,06,15,535,6,Belgium,11522440,BEL
2021,06,14,765,6,Belgium,11522440,BEL
2021,06,13,209,4,Belgium,11522440,BEL
2021,06,12,390,6,Belgium,11522440,BEL
2021,06,11,779,9,Belgium,11522440,BEL
2021,06,10,764,7,Belgium,11522440,BEL
2021,06,09,841,6,Belgium,11522440,BEL
2021,06,08,1041,13,Belgium,11522440,BEL
2021,06,07,1237,5,Belgium,11522440,BEL
2021,06,06,399,7,Belgium,11522440,BEL
2021,06,05,647,13,Belgium,11522440,BEL
2021,06,04,1348,10,Belgium,11522440,BEL
2021,06,03,1466,15,Belgium,11522440,BEL
2021,06,02,1498,16,Belgium,11522440,BEL
2021,06,01,1682,11,Belgium,11522440,BEL
2021,05,31,2026,14,Belgium,11522440,BEL
2021,05,30,603,18,Belgium,11522440,BEL
2021,05,29,1116,16,Belgium,11522440,BEL
2021,05,28,2023,11,Belgium,11522440,BEL
2021,05,27,2215,6,Belgium,11522440,BEL
2021,05,26,2534,14,Belgium,11522440,BEL
2021,05,25,2789,16,Belgium,11522440,BEL
2021,05,24,899,19,Belgium,11522440,BEL
2021,05,23,773,11,Belgium,11522440,BEL
2021,05,22,1434,18,Belgium,11522440,BEL
2021,05,21,2425,19,Belgium,11522440,BEL
2021,05,20,2409,16,Belgium,11522440,BEL
2021,05,19,3118,25,Belgium,11522440,BEL
2021,05,18,3264,17,Belgium,11522440,BEL
2021,05,17,3576,24,Belgium,11522440,BEL
2021,05,16,735,17,Belgium,11522440,BEL
2021,05,15,1254,22,Belgium,11522440,BEL
2021,05,14,2557,20,Belgium,11522440,BEL
2021,05,13,943,21,Belgium,11522440,BEL
2021,05,12,2808,19,Belgium,11522440,BEL
2021,05,11,2990,17,Belgium,11522440,BEL
2021,05,10,3362,28,Belgium,11522440,BEL
2021,05,09,855,32,Belgium,11522440,BEL
2021,05,08,1714,42,Belgium,11522440,BEL
2021,05,07,3294,26,Belgium,11522440,BEL
2021,05,06,3515,38,Belgium,11522440,BEL
2021,05,05,3615,38,Belgium,11522440,BEL
2021,05,04,3651,40,Belgium,11522440,BEL
2021,05,03,4331,43,Belgium,11522440,BEL
2021,05,02,1136,34,Belgium,11522440,BEL
2021,05,01,1335,28,Belgium,11522440,BEL
2021,04,30,3487,33,Belgium,11522440,BEL
2021,04,29,3347,46,Belgium,11522440,BEL
2021,04,28,3448,49,Belgium,11522440,BEL
2021,04,27,3760,26,Belgium,11522440,BEL
2021,04,26,4270,44,Belgium,11522440,BEL
2021,04,25,1138,39,Belgium,11522440,BEL
2021,04,24,1889,36,Belgium,11522440,BEL
2021,04,23,3636,42,Belgium,11522440,BEL
2021,04,22,3801,43,Belgium,11522440,BEL
2021,04,21,4068,36,Belgium,11522440,BEL
2021,04,20,4457,36,Belgium,11522440,BEL
2021,04,19,5433,50,Belgium,11522440,BEL
2021,04,18,1312,35,Belgium,11522440,BEL
2021,04,17,2322,30,Belgium,11522440,BEL
2021,04,16,4021,45,Belgium,11522440,BEL
2021,04,15,3807,42,Belgium,11522440,BEL
2021,04,14,3899,39,Belgium,11522440,BEL
2021,04,13,4281,37,Belgium,11522440,BEL
2021,04,12,4729,44,Belgium,11522440,BEL
2021,04,11,1305,22,Belgium,11522440,BEL
2021,04,10,2362,46,Belgium,11522440,BEL
2021,04,09,4497,44,Belgium,11522440,BEL
2021,04,08,4466,43,Belgium,11522440,BEL
2021,04,07,4741,43,Belgium,11522440,BEL
2021,04,06,5260,46,Belgium,11522440,BEL
2021,04,05,1562,49,Belgium,11522440,BEL
2021,04,04,1513,36,Belgium,11522440,BEL
2021,04,03,2701,40,Belgium,11522440,BEL
2021,04,02,4894,46,Belgium,11522440,BEL
2021,04,01,4690,40,Belgium,11522440,BEL
2021,03,31,4724,31,Belgium,11522440,BEL
2021,03,30,5197,33,Belgium,11522440,BEL
2021,03,29,6154,31,Belgium,11522440,BEL
2021,03,28,1691,23,Belgium,11522440,BEL
2021,03,27,3056,28,Belgium,11522440,BEL
2021,03,26,5740,20,Belgium,11522440,BEL
2021,03,25,5623,34,Belgium,11522440,BEL
2021,03,24,5566,27,Belgium,11522440,BEL
2021,03,23,6037,24,Belgium,11522440,BEL
2021,03,22,6285,34,Belgium,11522440,BEL
2021,03,21,1576,24,Belgium,11522440,BEL
2021,03,20,2845,24,Belgium,11522440,BEL
2021,03,19,5182,31,Belgium,11522440,BEL
2021,03,18,5036,26,Belgium,11522440,BEL
2021,03,17,4835,25,Belgium,11522440,BEL
2021,03,16,4599,28,Belgium,11522440,BEL
2021,03,15,5256,25,Belgium,11522440,BEL
2021,03,14,1383,20,Belgium,11522440,BEL
2021,03,13,2174,25,Belgium,11522440,BEL
2021,03,12,3752,20,Belgium,11522440,BEL
2021,03,11,3493,27,Belgium,11522440,BEL
2021,03,10,3387,24,Belgium,11522440,BEL
2021,03,09,3381,23,Belgium,11522440,BEL
2021,03,08,3685,36,Belgium,11522440,BEL
2021,03,07,786,19,Belgium,11522440,BEL
2021,03,06,1510,25,Belgium,11522440,BEL
2021,03,05,2731,33,Belgium,11522440,BEL
2021,03,04,2682,17,Belgium,11522440,BEL
2021,03,03,2752,26,Belgium,11522440,BEL
2021,03,02,2757,25,Belgium,11522440,BEL
2021,03,01,3211,31,Belgium,11522440,BEL
2021,02,28,711,31,Belgium,11522440,BEL
2021,02,27,1487,29,Belgium,11522440,BEL
2021,02,26,2800,22,Belgium,11522440,BEL
2021,02,25,2644,29,Belgium,11522440,BEL
2021,02,24,2750,22,Belgium,11522440,BEL
2021,02,23,2918,25,Belgium,11522440,BEL
2021,02,22,3338,20,Belgium,11522440,BEL
2021,02,21,805,26,Belgium,11522440,BEL
2021,02,20,1555,21,Belgium,11522440,BEL
2021,02,19,2811,30,Belgium,11522440,BEL
2021,02,18,2556,33,Belgium,11522440,BEL
2021,02,17,2525,29,Belgium,11522440,BEL
2021,02,16,2382,39,Belgium,11522440,BEL
2021,02,15,2727,37,Belgium,11522440,BEL
2021,02,14,593,52,Belgium,11522440,BEL
2021,02,13,1123,31,Belgium,11522440,BEL
2021,02,12,1999,43,Belgium,11522440,BEL
2021,02,11,2052,35,Belgium,11522440,BEL
2021,02,10,2111,42,Belgium,11522440,BEL
2021,02,09,2108,41,Belgium,11522440,BEL
2021,02,08,2541,37,Belgium,11522440,BEL
2021,02,07,594,41,Belgium,11522440,BEL
2021,02,06,1256,42,Belgium,11522440,BEL
2021,02,05,2411,57,Belgium,11522440,BEL
2021,02,04,2361,34,Belgium,11522440,BEL
2021,02,03,2356,43,Belgium,11522440,BEL
2021,02,02,2615,52,Belgium,11522440,BEL
2021,02,01,3299,40,Belgium,11522440,BEL
2021,01,31,843,32,Belgium,11522440,BEL
2021,01,30,1549,29,Belgium,11522440,BEL
2021,01,29,2939,44,Belgium,11522440,BEL
2021,01,28,2546,55,Belgium,11522440,BEL
2021,01,27,2512,41,Belgium,11522440,BEL
2021,01,26,2700,53,Belgium,11522440,BEL
2021,01,25,3286,44,Belgium,11522440,BEL
