! Version:            1.0
! Source:             D. Landskron, TU Vienna (created: 2020-02-23)
! Data_types:         VMF3 (lat lon ah aw zhd zwd)
! Epoch:              2020 02 21 00 00  0.0
! Scale_factor:       1.e+00
! Range/resolution:   -89.5 89.5 0.5 359.5 1 1
! Comment:            vmf.geo.tuwien.ac.at/trop_products/GRID/1x1/VMF3/VMF3_OP/2020/
 89.5  296.5  0.00114625  0.00073640  2.2382  0.0123
 89.5  297.5  0.00114621  0.00071983  2.2381  0.0122
 89.5  298.5  0.00114617  0.00069677  2.2381  0.0121
 89.5  299.5  0.00114612  0.00067152  2.2380  0.0119
 89.5  300.5  0.00114609  0.00064437  2.2380  0.0118
 89.5  301.5  0.00114605  0.00061318  2.2380  0.0117
 89.5  302.5  0.00114601  0.00057435  2.2379  0.0115
 89.5  303.5  0.00114598  0.00053033  2.2379  0.0114
 89.5  304.5  0.00114595  0.00048515  2.2378  0.0112
 89.5  305.5  0.00114590  0.00043803  2.2378  0.0110
 89.5  306.5  0.00114586  0.00038939  2.2377  0.0108
 89.5  307.5  0.00114583  0.00034003  2.2377  0.0107
 89.5  308.5  0.00114578  0.00028911  2.2377  0.0105
 89.5  309.5  0.00114575  0.00023664  2.2376  0.0103
 89.5  310.5  0.00114572  0.00018257  2.2376  0.0101
 89.5  311.5  0.00114568  0.00013519  2.2376  0.0100
 89.5  312.5  0.00114564  0.00009859  2.2375  0.0098
 89.5  313.5  0.00114561  0.00006490  2.2375  0.0097
 89.5  314.5  0.00114558  0.00003086  2.2375  0.0096
 89.5  315.5  0.00114554 -0.00000359  2.2375  0.0095
 89.5  316.5  0.00114550 -0.00002554  2.2375  0.0094
 89.5  317.5  0.00114547 -0.00003215  2.2374  0.0094
 89.5  318.5  0.00114543 -0.00003562  2.2374  0.0094
 89.5  319.5  0.00114538 -0.00003799  2.2374  0.0093
 89.5  320.5  0.00114534 -0.00003967  2.2374  0.0093
 89.5  321.5  0.00114529 -0.00003377  2.2374  0.0093
 89.5  322.5  0.00114523 -0.00001978  2.2374  0.0094
 89.5  323.5  0.00114517 -0.00000487  2.2373  0.0094
 89.5  324.5  0.00114511  0.00001066  2.2373  0.0094
 89.5  325.5  0.00114507  0.00002687  2.2373  0.0095
 89.5  326.5  0.00114502  0.00004477  2.2373  0.0095
 89.5  327.5  0.00114495  0.00006416  2.2373  0.0095
 89.5  328.5  0.00114490  0.00008376  2.2372  0.0096
 89.5  329.5  0.00114484  0.00010372  2.2372  0.0096
 89.5  330.5  0.00114478  0.00012332  2.2372  0.0097
 89.5  331.5  0.00114472  0.00014175  2.2372  0.0097
 89.5  332.5  0.00114466  0.00015928  2.2372  0.0097
 89.5  333.5  0.00114460  0.00017640  2.2372  0.0098
 89.5  334.5  0.00114454  0.00019368  2.2371  0.0098
 89.5  335.5  0.00114447  0.00021006  2.2371  0.0098
 89.5  336.5  0.00114441  0.00022464  2.2371  0.0099
 89.5  337.5  0.00114434  0.00023849  2.2371  0.0099
 89.5  338.5  0.00114429  0.00025184  2.2371  0.0099
 89.5  339.5  0.00114423  0.00026484  2.2370  0.0100
 89.5  340.5  0.00114417  0.00027705  2.2370  0.0100
 89.5  341.5  0.00114410  0.00028742  2.2370  0.0100
 89.5  342.5  0.00114404  0.00029700  2.2370  0.0101
 89.5  343.5  0.00114398  0.00030608  2.2370  0.0101
 89.5  344.5  0.00114392  0.00031470  2.2370  0.0101
 89.5  345.5  0.00114387  0.00032305  2.2369  0.0101
 89.5  346.5  0.00114382  0.00033059  2.2369  0.0101
 89.5  347.5  0.00114375  0.00033723  2.2369  0.0102
 89.5  348.5  0.00114369  0.00034278  2.2369  0.0102
 89.5  349.5  0.00114363  0.00034753  2.2369  0.0102
 89.5  350.5  0.00114358  0.00035276  2.2369  0.0102
 89.5  351.5  0.00114352  0.00035896  2.2369  0.0102
 89.5  352.5  0.00114346  0.00036462  2.2368  0.0103
 89.5  353.5  0.00114340  0.00036899  2.2368  0.0103
 89.5  354.5  0.00114334  0.00037255  2.2368  0.0103
 89.5  355.5  0.00114329  0.00037713  2.2368  0.0103
 89.5  356.5  0.00114323  0.00038296  2.2368  0.0104
 89.5  357.5  0.00114318  0.00038858  2.2368  0.0104
 89.5  358.5  0.00114313  0.00039336  2.2367  0.0105
 89.5  359.5  0.00114307  0.00039712  2.2367  0.0105
 88.5    0.5  0.00114892  0.00047768  2.2323  0.0100
 88.5    1.5  0.00114877  0.00049469  2.2323  0.0102
 88.5    2.5  0.00114863  0.00050767  2.2322  0.0103
 88.5    3.5  0.00114848  0.00051555  2.2322  0.0104
 88.5    4.5  0.00114834  0.00051916  2.2322  0.0105
 88.5    5.5  0.00114820  0.00051975  2.2321  0.0106
 88.5    6.5  0.00114806  0.00051859  2.2321  0.0107
 88.5    7.5  0.00114792  0.00051700  2.2321  0.0108
 88.5    8.5  0.00114778  0.00051607  2.2320  0.0109
 88.5    9.5  0.00114765  0.00051456  2.2320  0.0110
 88.5   10.5  0.00114753  0.00051293  2.2320  0.0111
 88.5   11.5  0.00114742  0.00050998  2.2320  0.0112
 88.5   12.5  0.00114732  0.00050496  2.2319  0.0113
 88.5   13.5  0.00114719  0.00050122  2.2319  0.0114
 88.5   14.5  0.00114707  0.00049746  2.2319  0.0115
 88.5   15.5  0.00114695  0.00049362  2.2318  0.0116
 88.5   16.5  0.00114683  0.00049147  2.2318  0.0117
 88.5   17.5  0.00114671  0.00049059  2.2318  0.0118
 88.5   18.5  0.00114659  0.00049156  2.2317  0.0119
 88.5   19.5  0.00114649  0.00049262  2.2317  0.0120
 88.5   20.5  0.00114639  0.00049215  2.2317  0.0120
 88.5   21.5  0.00114629  0.00049109  2.2316  0.0121
 88.5   22.5  0.00114618  0.00049060  2.2316  0.0122
 88.5   23.5  0.00114608  0.00049130  2.2316  0.0122
 88.5   24.5  0.00114600  0.00049152  2.2316  0.0123
 88.5   25.5  0.00114591  0.00049015  2.2316  0.0123
 88.5   26.5  0.00114583  0.00048825  2.2315  0.0124
 88.5   27.5  0.00114576  0.00048651  2.2315  0.0124
 88.5   28.5  0.00114569  0.00048514  2.2315  0.0125
 88.5   29.5  0.00114562  0.00048378  2.2315  0.0125
 88.5   30.5  0.00114556  0.00048177  2.2315  0.0126
 88.5   31.5  0.00114550  0.00047949  2.2315  0.0126
 88.5   32.5  0.00114543  0.00047786  2.2316  0.0126
 88.5   33.5  0.00114538  0.00047646  2.2316  0.0127
 88.5   34.5  0.00114533  0.00047428  2.2316  0.0127
 88.5   35.5  0.00114528  0.00047221  2.2316  0.0127
 88.5   36.5  0.00114526  0.00047043  2.2316  0.0128
 88.5   37.5  0.00114523  0.00046876  2.2317  0.0128
 88.5   38.5  0.00114521  0.00046791  2.2317  0.0128
 88.5   39.5  0.00114519  0.00046715  2.2318  0.0129
 88.5   40.5  0.00114516  0.00046661  2.2318  0.0129
 88.5   41.5  0.00114513  0.00046709  2.2319  0.0130
 88.5   42.5  0.00114509  0.00046757  2.2319  0.0130
 88.5   43.5  0.00114506  0.00046824  2.2320  0.0130
 88.5   44.5  0.00114505  0.00046981  2.2321  0.0131
 88.5   45.5  0.00114505  0.00047181  2.2321  0.0132
 88.5   46.5  0.00114505  0.00047416  2.2322  0.0132
 88.5   47.5  0.00114505  0.00047723  2.2323  0.0133
 88.5   48.5  0.00114504  0.00048102  2.2324  0.0133
 88.5   49.5  0.00114505  0.00048429  2.2324  0.0134
 88.5   50.5  0.00114506  0.00048761  2.2325  0.0134
